var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_hot_water_wait_kitchen,survey_giveaway_3,0.025,0.001,No,0.337,1539
survey_hot_water_wait_kitchen,survey_retrofit_rebate_3,-0.004,0.000,No,0.888,1539
survey_hot_water_wait_kitchen,survey_landscape_rebate_3,-0.017,0.000,No,0.511,1539
survey_hot_water_wait_kitchen,survey_followed_guidelines,-0.005,0.000,No,0.852,1539
survey_hot_water_wait_kitchen,survey_replaced_clothes_washer_HE,-0.008,0.000,No,0.754,1539
survey_hot_water_wait_kitchen,survey_conservation_shower_short,-0.023,0.001,No,0.358,1539
survey_hot_water_wait_kitchen,survey_replaced_showerheads_LF,0.023,0.001,No,0.357,1539
survey_hot_water_wait_kitchen,survey_toilet_inserts,-0.022,0.000,No,0.396,1539
survey_hot_water_wait_kitchen,survey_replaced_toilets_last_few,-0.021,0.000,No,0.400,1539
survey_hot_water_wait_kitchen,survey_disposal_used_less,-0.009,0.000,No,0.739,1539
survey_hot_water_wait_kitchen,survey_dishwasher_used_less,-0.009,0.000,No,0.734,1539
survey_hot_water_wait_kitchen,survey_clothes_washer_used_less,-0.016,0.000,No,0.539,1539
survey_hot_water_wait_kitchen,survey_faucet_drips_repaired,-0.025,0.001,No,0.330,1539
survey_hot_water_wait_kitchen,survey_audit_last_few,-0.021,0.000,No,0.407,1539
survey_hot_water_wait_kitchen,survey_shower_bucket,0.050,0.002,No,0.050,1539
survey_hot_water_wait_kitchen,survey_replaced_dishwasher_HE,-0.035,0.001,No,0.169,1539
survey_hot_water_wait_kitchen,survey_car_washed_less_often,0.013,0.000,No,0.612,1539
survey_hot_water_wait_kitchen,survey_irrigation_less_often,-0.009,0.000,No,0.738,1539
survey_hot_water_wait_kitchen,survey_irrigation_avoid_heat,-0.011,0.000,No,0.654,1539
survey_hot_water_wait_kitchen,survey_landscape_low_water_last_few,-0.038,0.001,No,0.133,1539
survey_hot_water_wait_kitchen,survey_irrigation_timer_shortened_last_few,-0.058,0.003,Yes,0.022,1539
survey_hot_water_wait_kitchen,survey_leak_irrigation_repaired,-0.026,0.001,No,0.310,1539
survey_hot_water_wait_kitchen,survey_irrigation_inground_monitor,-0.031,0.001,No,0.230,1539
survey_hot_water_wait_kitchen,survey_irrigation_inground_cycle,-0.039,0.002,No,0.123,1539
survey_hot_water_wait_kitchen,survey_gray_water_last_few,0.006,0.000,No,0.825,1539
survey_hot_water_wait_kitchen,survey_rain_barrel_last_few,0.019,0.000,No,0.458,1539
survey_hot_water_wait_kitchen,survey_household_pays,-0.015,0.000,No,0.564,1521
survey_hot_water_wait_kitchen,survey_renter,-0.000,0.000,No,0.995,1518
survey_hot_water_wait_kitchen,survey_homies,0.058,0.003,Yes,0.025,1505
survey_hot_water_wait_kitchen,survey_adults_employed,-0.123,0.015,Yes,0.000,1511
survey_hot_water_wait_kitchen,survey_baths_per_week,-0.006,0.000,No,0.824,1513
survey_hot_water_wait_kitchen,survey_showers_not_at_home,-0.066,0.004,Yes,0.010,1514
survey_hot_water_wait_kitchen,survey_participant,0.008,0.000,No,0.764,1539
survey_hot_water_wait_kitchen,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,0.063,0.004,No,0.180,461
survey_hot_water_wait_kitchen,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,-0.090,0.008,No,0.176,228
survey_hot_water_wait_kitchen,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.101,0.010,No,0.064,334
survey_hot_water_wait_kitchen,Wheredoyouthinkhomeownersusethemostwater,0.047,0.002,No,0.389,344
survey_hot_water_wait_kitchen,survey_hot_water_waiting,0.175,0.031,Yes,0.000,1341
survey_hot_water_wait_kitchen,survey_hot_water_wait_bother,0.175,0.031,Yes,0.000,1362
survey_hot_water_wait_kitchen,survey_landscaper,0.020,0.000,No,0.491,1137
survey_hot_water_wait_kitchen,survey_manual_irrigation_pct,0.037,0.001,No,0.210,1143
survey_hot_water_wait_kitchen,survey_spa_or_hot_tub_outdoor_filled,0.187,0.035,Yes,0.014,172
survey_hot_water_wait_kitchen,survey_car_washed,0.003,0.000,No,0.893,1514
survey_hot_water_wait_kitchen,survey_walk_washed,-0.020,0.000,No,0.440,1477
survey_hot_water_wait_kitchen,survey_drought,-0.015,0.000,No,0.563,1496
survey_hot_water_wait_kitchen,survey_highest_grade,-0.078,0.006,Yes,0.003,1504
survey_hot_water_wait_kitchen,reuws2_attitude_A,0.006,0.000,No,0.805,1485
survey_hot_water_wait_kitchen,reuws2_attitude_B,-0.053,0.003,Yes,0.043,1482
survey_hot_water_wait_kitchen,reuws2_attitude_C,-0.044,0.002,No,0.089,1471
survey_hot_water_wait_kitchen,reuws2_attitude_D,0.051,0.003,Yes,0.050,1492
survey_hot_water_wait_kitchen,reuws2_attitude_E,0.046,0.002,No,0.077,1481
survey_hot_water_wait_kitchen,reuws2_attitude_F,0.009,0.000,No,0.740,1512
survey_hot_water_wait_kitchen,reuws2_attitude_G,-0.010,0.000,No,0.697,1504
survey_hot_water_wait_kitchen,reuws2_attitude_H,0.014,0.000,No,0.598,1443
survey_hot_water_wait_kitchen,reuws2_attitude_I,-0.010,0.000,No,0.707,1441
survey_hot_water_wait_kitchen,reuws2_attitude_J,-0.032,0.001,No,0.225,1471
survey_hot_water_wait_kitchen,reuws2_attitude_K,-0.004,0.000,No,0.864,1479
survey_hot_water_wait_kitchen,reuws2_attitude_L,-0.031,0.001,No,0.237,1468
survey_hot_water_wait_kitchen,reuws2_attitude_M,0.049,0.002,No,0.057,1498
survey_hot_water_wait_kitchen,reuws2_attitude_N,0.012,0.000,No,0.638,1491
survey_hot_water_wait_kitchen,reuws2_attitude_O,0.057,0.003,Yes,0.028,1495
survey_hot_water_wait_kitchen,reuws2_attitude_P,-0.021,0.000,No,0.411,1484
survey_hot_water_wait_kitchen,reuws2_attitude_Q,0.020,0.000,No,0.436,1478
survey_hot_water_wait_kitchen,reuws2_attitude_R,-0.004,0.000,No,0.888,1481
survey_hot_water_wait_kitchen,reuws2_attitude_S,-0.004,0.000,No,0.870,1482
survey_hot_water_wait_kitchen,PctSeasonal,-0.008,0.000,No,0.771,1193
survey_hot_water_wait_kitchen,Inwhatyeardidyoumovetothishome,-0.067,0.004,Yes,0.010,1491
survey_hot_water_wait_kitchen,TotalPersonsinHousehold,-0.092,0.009,Yes,0.000,1493
survey_hot_water_wait_kitchen,survey_year,0.000,0.000,No,1.000,1539
survey_hot_water_wait_kitchen,survey_other_sources_pct,-0.077,0.006,No,0.475,89
survey_hot_water_wait_kitchen,survey_year_built,0.016,0.000,No,0.525,1493
survey_hot_water_wait_kitchen,survey_age_of_home,-0.016,0.000,No,0.525,1493
survey_hot_water_wait_kitchen,survey_years_in_home,0.067,0.004,Yes,0.010,1491
survey_hot_water_wait_kitchen,survey_income,-0.063,0.004,Yes,0.022,1329
survey_hot_water_wait_kitchen,PremiseYear,-0.030,0.001,No,0.572,346
survey_hot_water_wait_kitchen,RandomSequence,0.020,0.000,No,0.427,1539
survey_hot_water_wait_kitchen,NormalizedAnnual,-0.095,0.009,Yes,0.000,1539
survey_hot_water_wait_kitchen,NormalizedNonseasonal,-0.115,0.013,Yes,0.000,1193
survey_hot_water_wait_kitchen,NormalizedSeasonal,-0.054,0.003,No,0.064,1155
survey_hot_water_wait_kitchen,StandardizedAnnualresidualbyfamily,-0.069,0.005,Yes,0.007,1493
survey_hot_water_wait_kitchen,StandardizedNonseasonalresidualbyfamily,-0.085,0.007,Yes,0.004,1161
survey_hot_water_wait_kitchen,StandardizedSeasonalresidualbyfamily,-0.049,0.002,No,0.102,1124
survey_hot_water_wait_master_bath,survey_hot_water_wait_other_bath,0.227,0.052,Yes,0.000,1539
survey_hot_water_wait_master_bath,survey_hot_water_wait_other_room,0.047,0.002,No,0.064,1539
survey_hot_water_wait_master_bath,survey_irrigation,0.051,0.003,Yes,0.046,1502
survey_hot_water_wait_master_bath,survey_landscape_no_maintenance,-0.003,0.000,No,0.924,1137
survey_hot_water_wait_master_bath,survey_landscaper_waters,-0.003,0.000,No,0.947,368
survey_hot_water_wait_master_bath,survey_well,0.010,0.000,No,0.697,1539
survey_hot_water_wait_master_bath,survey_canal_ditch,-0.002,0.000,No,0.929,1539
survey_hot_water_wait_master_bath,survey_stream,-0.027,0.001,No,0.291,1539
survey_hot_water_wait_master_bath,survey_rain_barrel,-0.017,0.000,No,0.507,1539
survey_hot_water_wait_master_bath,survey_roof_direction,0.025,0.001,No,0.320,1539
survey_hot_water_wait_master_bath,survey_gray_water,-0.014,0.000,No,0.586,1539
survey_hot_water_wait_master_bath,survey_landscape_turf,0.034,0.001,No,0.181,1539
survey_hot_water_wait_master_bath,survey_landscape_trees_and_shrubs,0.046,0.002,No,0.069,1539
survey_hot_water_wait_master_bath,survey_garden_veggie,0.011,0.000,No,0.658,1539
survey_hot_water_wait_master_bath,survey_garden_flower,0.030,0.001,No,0.237,1539
survey_hot_water_wait_master_bath,survey_landscape_low_water,0.050,0.002,No,0.050,1539
survey_hot_water_wait_master_bath,survey_landscape_nonirrigated,0.069,0.005,Yes,0.007,1539
survey_hot_water_wait_master_bath,survey_irrigation_inground,0.111,0.012,Yes,0.000,1143
survey_hot_water_wait_master_bath,survey_irrigation_inground_timer,0.103,0.011,Yes,0.000,1539
survey_hot_water_wait_master_bath,survey_irrigation_inground_master,0.098,0.010,Yes,0.000,1539
survey_hot_water_wait_master_bath,survey_irrigation_inground_bfp,0.078,0.006,Yes,0.002,1539
survey_hot_water_wait_master_bath,survey_irrigation_inground_drip,0.102,0.010,Yes,0.000,1539
survey_hot_water_wait_master_bath,survey_irrigation_manual_override,0.048,0.002,No,0.058,1539
survey_hot_water_wait_master_bath,survey_irrigation_sensor_soil,0.015,0.000,No,0.553,1539
survey_hot_water_wait_master_bath,survey_irrigation_sensor_rain,0.004,0.000,No,0.868,1539
survey_hot_water_wait_master_bath,survey_irrigation_inground_timer_adjusted,-0.079,0.006,Yes,0.034,727
survey_hot_water_wait_master_bath,survey_irrigation_inground_wbic,0.044,0.002,No,0.086,1539
survey_hot_water_wait_master_bath,survey_spa_or_hot_tub_outdoor,0.036,0.001,No,0.165,1521
survey_hot_water_wait_master_bath,survey_water_feature_outdoor,-0.140,0.020,No,0.068,170
survey_hot_water_wait_master_bath,survey_pool,0.100,0.010,Yes,0.000,1394
survey_hot_water_wait_master_bath,survey_pool_fill_automatic,0.005,0.000,No,0.947,207
survey_hot_water_wait_master_bath,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_hot_water_wait_master_bath,survey_pool_cover,0.014,0.000,No,0.840,209
survey_hot_water_wait_master_bath,survey_pool_cover_overnight,0.093,0.009,No,0.181,209
survey_hot_water_wait_master_bath,survey_program_participation_3,-0.007,0.000,No,0.798,1513
survey_hot_water_wait_master_bath,survey_conservation_last_few,0.025,0.001,No,0.341,1452
survey_hot_water_wait_master_bath,survey_giveaway_3,-0.011,0.000,No,0.653,1539
survey_hot_water_wait_master_bath,survey_retrofit_rebate_3,-0.001,0.000,No,0.973,1539
survey_hot_water_wait_master_bath,survey_landscape_rebate_3,0.032,0.001,No,0.215,1539
survey_hot_water_wait_master_bath,survey_followed_guidelines,0.010,0.000,No,0.686,1539
survey_hot_water_wait_master_bath,survey_replaced_clothes_washer_HE,0.019,0.000,No,0.460,1539
survey_hot_water_wait_master_bath,survey_conservation_shower_short,-0.036,0.001,No,0.158,1539
survey_hot_water_wait_master_bath,survey_replaced_showerheads_LF,0.072,0.005,Yes,0.004,1539
survey_hot_water_wait_master_bath,survey_toilet_inserts,-0.035,0.001,No,0.168,1539
survey_hot_water_wait_master_bath,survey_replaced_toilets_last_few,-0.017,0.000,No,0.501,1539
survey_hot_water_wait_master_bath,survey_disposal_used_less,-0.004,0.000,No,0.863,1539
survey_hot_water_wait_master_bath,survey_dishwasher_used_less,0.030,0.001,No,0.239,1539
survey_hot_water_wait_master_bath,survey_clothes_washer_used_less,-0.018,0.000,No,0.475,1539
survey_hot_water_wait_master_bath,survey_faucet_drips_repaired,0.045,0.002,No,0.075,1539
survey_hot_water_wait_master_bath,survey_audit_last_few,0.041,0.002,No,0.111,1539
survey_hot_water_wait_master_bath,survey_shower_bucket,0.015,0.000,No,0.547,1539
survey_hot_water_wait_master_bath,survey_replaced_dishwasher_HE,0.053,0.003,Yes,0.038,1539
survey_hot_water_wait_master_bath,survey_car_washed_less_often,0.003,0.000,No,0.907,1539
survey_hot_water_wait_master_bath,survey_irrigation_less_often,0.034,0.001,No,0.187,1539
survey_hot_water_wait_master_bath,survey_irrigation_avoid_heat,-0.009,0.000,No,0.720,1539
survey_hot_water_wait_master_bath,survey_landscape_low_water_last_few,0.047,0.002,No,0.063,1539
survey_hot_water_wait_master_bath,survey_irrigation_timer_shortened_last_few,0.068,0.005,Yes,0.008,1539
survey_hot_water_wait_master_bath,survey_leak_irrigation_repaired,0.088,0.008,Yes,0.001,1539
survey_hot_water_wait_master_bath,survey_irrigation_inground_monitor,0.080,0.006,Yes,0.002,1539
survey_hot_water_wait_master_bath,survey_irrigation_inground_cycle,0.059,0.003,Yes,0.021,1539
survey_hot_water_wait_master_bath,survey_gray_water_last_few,-0.037,0.001,No,0.146,1539
survey_hot_water_wait_master_bath,survey_rain_barrel_last_few,0.005,0.000,No,0.840,1539
survey_hot_water_wait_master_bath,survey_household_pays,-0.012,0.000,No,0.638,1521
survey_hot_water_wait_master_bath,survey_renter,-0.012,0.000,No,0.641,1518
survey_hot_water_wait_master_bath,survey_homies,0.030,0.001,No,0.242,1505
survey_hot_water_wait_master_bath,survey_adults_employed,-0.008,0.000,No,0.770,1511
survey_hot_water_wait_master_bath,survey_baths_per_week,0.006,0.000,No,0.825,1513
survey_hot_water_wait_master_bath,survey_showers_not_at_home,-0.010,0.000,No,0.692,1514
survey_hot_water_wait_master_bath,survey_participant,0.049,0.002,No,0.056,1539
survey_hot_water_wait_master_bath,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.035,0.001,No,0.455,461
survey_hot_water_wait_master_bath,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,-0.084,0.007,No,0.205,228
survey_hot_water_wait_master_bath,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,0.014,0.000,No,0.794,334
survey_hot_water_wait_master_bath,Wheredoyouthinkhomeownersusethemostwater,0.039,0.001,No,0.476,344
survey_hot_water_wait_master_bath,survey_hot_water_waiting,0.374,0.140,Yes,0.000,1341
survey_hot_water_wait_master_bath,survey_hot_water_wait_bother,0.296,0.087,Yes,0.000,1362
survey_hot_water_wait_master_bath,survey_landscaper,0.022,0.000,No,0.462,1137
survey_hot_water_wait_master_bath,survey_manual_irrigation_pct,-0.103,0.011,Yes,0.001,1143
survey_hot_water_wait_master_bath,survey_spa_or_hot_tub_outdoor_filled,0.014,0.000,No,0.857,172
survey_hot_water_wait_master_bath,survey_car_washed,0.011,0.000,No,0.683,1514
survey_hot_water_wait_master_bath,survey_walk_washed,-0.015,0.000,No,0.577,1477
survey_hot_water_wait_master_bath,survey_drought,-0.085,0.007,Yes,0.001,1496
survey_hot_water_wait_master_bath,survey_highest_grade,0.114,0.013,Yes,0.000,1504
survey_hot_water_wait_master_bath,reuws2_attitude_A,0.013,0.000,No,0.619,1485
survey_hot_water_wait_master_bath,reuws2_attitude_B,0.006,0.000,No,0.829,1482
survey_hot_water_wait_master_bath,reuws2_attitude_C,0.012,0.000,No,0.651,1471
survey_hot_water_wait_master_bath,reuws2_attitude_D,-0.053,0.003,Yes,0.041,1492
survey_hot_water_wait_master_bath,reuws2_attitude_E,-0.062,0.004,Yes,0.017,1481
survey_hot_water_wait_master_bath,reuws2_attitude_F,-0.045,0.002,No,0.082,1512
survey_hot_water_wait_master_bath,reuws2_attitude_G,-0.024,0.001,No,0.354,1504
survey_hot_water_wait_master_bath,reuws2_attitude_H,-0.073,0.005,Yes,0.005,1443
survey_hot_water_wait_master_bath,reuws2_attitude_I,0.030,0.001,No,0.256,1441
survey_hot_water_wait_master_bath,reuws2_attitude_J,0.037,0.001,No,0.160,1471
survey_hot_water_wait_master_bath,reuws2_attitude_K,-0.025,0.001,No,0.338,1479
survey_hot_water_wait_master_bath,reuws2_attitude_L,0.002,0.000,No,0.930,1468
survey_hot_water_wait_master_bath,reuws2_attitude_M,-0.045,0.002,No,0.081,1498
survey_hot_water_wait_master_bath,reuws2_attitude_N,-0.035,0.001,No,0.172,1491
survey_hot_water_wait_master_bath,reuws2_attitude_O,-0.029,0.001,No,0.258,1495
survey_hot_water_wait_master_bath,reuws2_attitude_P,0.020,0.000,No,0.433,1484
survey_hot_water_wait_master_bath,reuws2_attitude_Q,-0.010,0.000,No,0.715,1478
survey_hot_water_wait_master_bath,reuws2_attitude_R,-0.021,0.000,No,0.417,1481
survey_hot_water_wait_master_bath,reuws2_attitude_S,0.027,0.001,No,0.307,1482
survey_hot_water_wait_master_bath,PctSeasonal,-0.016,0.000,No,0.571,1193
survey_hot_water_wait_master_bath,Inwhatyeardidyoumovetothishome,0.062,0.004,Yes,0.017,1491
survey_hot_water_wait_master_bath,TotalPersonsinHousehold,0.066,0.004,Yes,0.011,1493
survey_hot_water_wait_master_bath,survey_year,0.000,0.000,No,1.000,1539
survey_hot_water_wait_master_bath,survey_other_sources_pct,0.072,0.005,No,0.501,89
survey_hot_water_wait_master_bath,survey_year_built,0.135,0.018,Yes,0.000,1493
survey_hot_water_wait_master_bath,survey_age_of_home,-0.135,0.018,Yes,0.000,1493
survey_hot_water_wait_master_bath,survey_years_in_home,-0.062,0.004,Yes,0.017,1491
survey_hot_water_wait_master_bath,survey_income,0.094,0.009,Yes,0.001,1329
survey_hot_water_wait_master_bath,PremiseYear,-0.078,0.006,No,0.147,346
survey_hot_water_wait_master_bath,RandomSequence,0.043,0.002,No,0.092,1539
survey_hot_water_wait_master_bath,NormalizedAnnual,0.068,0.005,Yes,0.008,1539
survey_hot_water_wait_master_bath,NormalizedNonseasonal,0.101,0.010,Yes,0.000,1193
survey_hot_water_wait_master_bath,NormalizedSeasonal,0.058,0.003,Yes,0.050,1155
survey_hot_water_wait_master_bath,StandardizedAnnualresidualbyfamily,0.053,0.003,Yes,0.039,1493
survey_hot_water_wait_master_bath,StandardizedNonseasonalresidualbyfamily,0.061,0.004,Yes,0.036,1161
survey_hot_water_wait_master_bath,StandardizedSeasonalresidualbyfamily,0.053,0.003,No,0.076,1124
survey_hot_water_wait_other_bath,survey_hot_water_wait_other_room,0.067,0.005,Yes,0.008,1539
survey_hot_water_wait_other_bath,survey_irrigation,-0.000,0.000,No,0.996,1502
survey_hot_water_wait_other_bath,survey_landscape_no_maintenance,0.036,0.001,No,0.223,1137
survey_hot_water_wait_other_bath,survey_landscaper_waters,0.004,0.000,No,0.941,368
survey_hot_water_wait_other_bath,survey_well,0.010,0.000,No,0.692,1539
survey_hot_water_wait_other_bath,survey_canal_ditch,0.012,0.000,No,0.648,1539
survey_hot_water_wait_other_bath,survey_stream,-0.019,0.000,No,0.448,1539
survey_hot_water_wait_other_bath,survey_rain_barrel,-0.011,0.000,No,0.672,1539
survey_hot_water_wait_other_bath,survey_roof_direction,-0.023,0.001,No,0.375,1539
survey_hot_water_wait_other_bath,survey_gray_water,-0.006,0.000,No,0.800,1539
survey_hot_water_wait_other_bath,survey_landscape_turf,-0.010,0.000,No,0.695,1539
survey_hot_water_wait_other_bath,survey_landscape_trees_and_shrubs,0.006,0.000,No,0.803,1539
survey_hot_water_wait_other_bath,survey_garden_veggie,-0.015,0.000,No,0.555,1539
survey_hot_water_wait_other_bath,survey_garden_flower,-0.006,0.000,No,0.825,1539
survey_hot_water_wait_other_bath,survey_landscape_low_water,0.028,0.001,No,0.270,1539
survey_hot_water_wait_other_bath,survey_landscape_nonirrigated,0.022,0.000,No,0.390,1539
survey_hot_water_wait_other_bath,survey_irrigation_inground,0.022,0.000,No,0.462,1143
survey_hot_water_wait_other_bath,survey_irrigation_inground_timer,0.010,0.000,No,0.684,1539
survey_hot_water_wait_other_bath,survey_irrigation_inground_master,0.043,0.002,No,0.091,1539
survey_hot_water_wait_other_bath,survey_irrigation_inground_bfp,0.028,0.001,No,0.264,1539
survey_hot_water_wait_other_bath,survey_irrigation_inground_drip,0.054,0.003,Yes,0.036,1539
survey_hot_water_wait_other_bath,survey_irrigation_manual_override,-0.008,0.000,No,0.750,1539
survey_hot_water_wait_other_bath,survey_irrigation_sensor_soil,0.003,0.000,No,0.899,1539
survey_hot_water_wait_other_bath,survey_irrigation_sensor_rain,-0.030,0.001,No,0.239,1539
survey_hot_water_wait_other_bath,survey_irrigation_inground_timer_adjusted,-0.039,0.001,No,0.299,727
survey_hot_water_wait_other_bath,survey_irrigation_inground_wbic,-0.010,0.000,No,0.705,1539
survey_hot_water_wait_other_bath,survey_spa_or_hot_tub_outdoor,0.005,0.000,No,0.848,1521
survey_hot_water_wait_other_bath,survey_water_feature_outdoor,-0.071,0.005,No,0.359,170
survey_hot_water_wait_other_bath,survey_pool,0.086,0.007,Yes,0.001,1394
survey_hot_water_wait_other_bath,survey_pool_fill_automatic,-0.057,0.003,No,0.414,207
survey_hot_water_wait_other_bath,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_hot_water_wait_other_bath,survey_pool_cover,0.168,0.028,Yes,0.015,209
survey_hot_water_wait_other_bath,survey_pool_cover_overnight,0.190,0.036,Yes,0.006,209
survey_hot_water_wait_other_bath,survey_program_participation_3,-0.003,0.000,No,0.914,1513
survey_hot_water_wait_other_bath,survey_conservation_last_few,-0.045,0.002,No,0.085,1452
survey_hot_water_wait_other_bath,survey_giveaway_3,0.051,0.003,Yes,0.045,1539
