var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_irrigation_inground_drip,survey_year_built,0.253,0.064,Yes,0.000,5330
survey_irrigation_inground_drip,survey_year_moved_in,0.140,0.020,Yes,0.000,5443
survey_irrigation_inground_drip,Toiletflushstdev,0.005,0.000,No,0.856,1186
survey_irrigation_inground_drip,Toiletgpd,-0.038,0.001,No,0.196,1187
survey_irrigation_inground_drip,TotalGPD,0.160,0.025,Yes,0.000,1187
survey_irrigation_inground_drip,survey_age_of_home,-0.253,0.064,Yes,0.000,5330
survey_irrigation_inground_drip,RandomSequence,-0.018,0.000,No,0.189,5574
survey_irrigation_inground_drip,pct_flushes_gt_2_2,-0.068,0.005,Yes,0.020,1187
survey_irrigation_inground_drip,pct_flushes_lt_2_2,0.068,0.005,Yes,0.020,1187
survey_irrigation_inground_front,Survey_Irrigation_InGround_Front_Automatic,0.715,0.511,Yes,0.000,5574
survey_irrigation_inground_front,survey_irrigation_inground_timer,0.684,0.467,Yes,0.000,5574
survey_irrigation_inground_front,survey_irrigation_inground_timer_adjusted_conservation,0.452,0.205,Yes,0.000,5574
survey_irrigation_inground_front,survey_irrigation_less_often,-0.066,0.004,Yes,0.000,5574
survey_irrigation_inground_front,survey_irrigation_other,-0.045,0.002,Yes,0.001,5574
survey_irrigation_inground_front,survey_irrigation_sensor_rain,0.148,0.022,Yes,0.000,4847
survey_irrigation_inground_front,survey_irrigation_sensor_soil,0.070,0.005,Yes,0.000,4847
survey_irrigation_inground_front,survey_irrigation_soaker,-0.076,0.006,Yes,0.000,5574
survey_irrigation_inground_front,survey_irrigation_xeri,0.026,0.001,No,0.057,5574
survey_irrigation_inground_front,survey_number_of_adults_summer,0.052,0.003,Yes,0.000,5530
survey_irrigation_inground_front,survey_number_of_adults_winter,0.036,0.001,Yes,0.007,5534
survey_irrigation_inground_front,survey_number_of_bathroom_sinks,0.368,0.135,Yes,0.000,5527
survey_irrigation_inground_front,survey_number_of_bathtub_only,0.164,0.027,Yes,0.000,3652
survey_irrigation_inground_front,survey_number_of_bathtub_showers,0.158,0.025,Yes,0.000,5409
survey_irrigation_inground_front,survey_number_of_bathtubs,0.218,0.048,Yes,0.000,5574
survey_irrigation_inground_front,survey_number_of_children_summer,0.028,0.001,Yes,0.038,5574
survey_irrigation_inground_front,survey_number_of_children_winter,0.030,0.001,Yes,0.023,5574
survey_irrigation_inground_front,survey_number_of_kitchen_sinks,0.007,0.000,No,0.584,5545
survey_irrigation_inground_front,survey_number_of_shower_only,0.222,0.049,Yes,0.000,4724
survey_irrigation_inground_front,survey_number_of_showers,0.306,0.093,Yes,0.000,5574
survey_irrigation_inground_front,survey_number_of_showers_lfsh,0.192,0.037,Yes,0.000,5149
survey_irrigation_inground_front,survey_number_of_teenagers_summer,0.003,0.000,No,0.849,5574
survey_irrigation_inground_front,survey_number_of_teenagers_winter,0.003,0.000,No,0.803,5574
survey_irrigation_inground_front,survey_number_of_toilets,0.324,0.105,Yes,0.000,5566
survey_irrigation_inground_front,survey_number_of_toilets_16,0.151,0.023,Yes,0.000,4938
survey_irrigation_inground_front,survey_number_of_utility_sinks,0.023,0.001,No,0.126,4581
survey_irrigation_inground_front,survey_number_of_whirlpools,0.109,0.012,Yes,0.000,3786
survey_irrigation_inground_front,survey_other_conservation,-0.047,0.002,Yes,0.000,5574
survey_irrigation_inground_front,survey_other_sources,-0.035,0.001,Yes,0.009,5347
survey_irrigation_inground_front,survey_pool,0.189,0.036,Yes,0.000,5165
survey_irrigation_inground_front,survey_pressure_regulator,0.249,0.062,Yes,0.000,4550
survey_irrigation_inground_front,survey_rain_barrel,-0.069,0.005,Yes,0.000,5574
survey_irrigation_inground_front,survey_renter,-0.109,0.012,Yes,0.000,5498
survey_irrigation_inground_front,survey_replaced_showerheads_LF,0.001,0.000,No,0.918,5574
survey_irrigation_inground_front,survey_replaced_toilets_ulft,0.060,0.004,Yes,0.000,5574
survey_irrigation_inground_front,survey_roof_direction,-0.058,0.003,Yes,0.000,5532
survey_irrigation_inground_front,survey_separate_meters,0.002,0.000,No,0.887,4890
survey_irrigation_inground_front,survey_SFR,0.064,0.004,Yes,0.000,5498
survey_irrigation_inground_front,survey_stream,-0.060,0.004,No,0.298,305
survey_irrigation_inground_front,survey_toilet_inserts,-0.001,0.000,No,0.912,5574
survey_irrigation_inground_front,survey_treatment,0.018,0.000,No,0.184,5194
survey_irrigation_inground_front,survey_water_feature_outdoor,0.056,0.003,Yes,0.000,5574
survey_irrigation_inground_front,survey_water_feature_outdoor_fountain,0.047,0.002,Yes,0.000,5574
survey_irrigation_inground_front,survey_water_feature_outdoor_pond,0.032,0.001,Yes,0.017,5574
survey_irrigation_inground_front,survey_well,0.269,0.073,Yes,0.000,305
survey_irrigation_inground_front,reuws1_attitude_A,-0.033,0.001,Yes,0.015,5399
survey_irrigation_inground_front,survey_drought,0.085,0.007,Yes,0.000,4267
survey_irrigation_inground_front,survey_highest_grade,0.199,0.040,Yes,0.000,5357
survey_irrigation_inground_front,AnnualKgal,0.371,0.137,Yes,0.000,5106
survey_irrigation_inground_front,Averageclotheswasherloadgal,0.030,0.001,No,0.312,1160
survey_irrigation_inground_front,Averageshowergal,0.040,0.002,No,0.170,1178
survey_irrigation_inground_front,Averageshowermodeflowgpm,0.018,0.000,No,0.536,1178
survey_irrigation_inground_front,Averageshowerseconds,0.017,0.000,No,0.570,1178
survey_irrigation_inground_front,Averagetoiletflushvolume,-0.027,0.001,No,0.357,1187
survey_irrigation_inground_front,Bathtubgpd,0.023,0.001,No,0.536,725
survey_irrigation_inground_front,capita,0.049,0.002,Yes,0.000,5574
survey_irrigation_inground_front,Clotheswashergpd,0.068,0.005,Yes,0.021,1160
survey_irrigation_inground_front,Clotheswasherloadsperday,0.056,0.003,No,0.059,1160
survey_irrigation_inground_front,Dishwashergpd,0.039,0.002,No,0.242,906
survey_irrigation_inground_front,Faucetgpd,0.097,0.009,Yes,0.001,1187
survey_irrigation_inground_front,IndoorGPD,0.094,0.009,Yes,0.001,1187
survey_irrigation_inground_front,irrigated_area_sqft,0.051,0.003,No,0.086,1130
survey_irrigation_inground_front,Leakgpd,0.055,0.003,No,0.057,1184
survey_irrigation_inground_front,NonseasonalKgal,0.095,0.009,Yes,0.001,1188
survey_irrigation_inground_front,Othergpd,-0.019,0.000,No,0.531,1099
survey_irrigation_inground_front,OutdoorGPD,0.231,0.053,Yes,0.000,1146
survey_irrigation_inground_front,SeasonalKgal,0.346,0.119,Yes,0.000,1188
survey_irrigation_inground_front,Showergpd,0.058,0.003,Yes,0.045,1178
survey_irrigation_inground_front,Showerminutesperday,0.048,0.002,No,0.100,1178
survey_irrigation_inground_front,Showersperday,0.053,0.003,No,0.069,1178
survey_irrigation_inground_front,Survey_Car_Washed,-0.007,0.000,No,0.587,5485
survey_irrigation_inground_front,survey_home_value,0.327,0.107,Yes,0.000,4735
survey_irrigation_inground_front,survey_homies,0.026,0.001,No,0.059,5465
survey_irrigation_inground_front,survey_household_income,0.301,0.090,Yes,0.000,4564
survey_irrigation_inground_front,survey_indoor_sqft,0.311,0.097,Yes,0.000,4984
survey_irrigation_inground_front,survey_irrigation_pct,0.315,0.099,Yes,0.000,4769
survey_irrigation_inground_front,survey_landscape_pct,-0.007,0.000,No,0.648,4470
survey_irrigation_inground_front,survey_landscape_turf_pct,-0.037,0.001,Yes,0.014,4495
survey_irrigation_inground_front,survey_monthly_rent,0.367,0.135,Yes,0.000,546
survey_irrigation_inground_front,survey_number_of_adults,0.045,0.002,Yes,0.001,5545
survey_irrigation_inground_front,survey_number_of_children,0.029,0.001,Yes,0.029,5574
survey_irrigation_inground_front,survey_number_of_teenagers,0.003,0.000,No,0.824,5574
survey_irrigation_inground_front,survey_parcel_sqft,0.136,0.018,Yes,0.000,4405
survey_irrigation_inground_front,survey_walk_washed,0.096,0.009,Yes,0.000,5476
survey_irrigation_inground_front,survey_year_built,0.225,0.051,Yes,0.000,5330
survey_irrigation_inground_front,survey_year_moved_in,0.073,0.005,Yes,0.000,5443
survey_irrigation_inground_front,Toiletflushstdev,0.079,0.006,Yes,0.006,1186
survey_irrigation_inground_front,Toiletgpd,0.041,0.002,No,0.161,1187
survey_irrigation_inground_front,TotalGPD,0.240,0.057,Yes,0.000,1187
survey_irrigation_inground_front,survey_age_of_home,-0.225,0.051,Yes,0.000,5330
survey_irrigation_inground_front,RandomSequence,-0.024,0.001,No,0.077,5574
survey_irrigation_inground_front,pct_flushes_gt_2_2,-0.070,0.005,Yes,0.016,1187
survey_irrigation_inground_front,pct_flushes_lt_2_2,0.070,0.005,Yes,0.016,1187
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_inground_timer,0.960,0.921,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_inground_timer_adjusted_conservation,0.606,0.367,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_less_often,-0.105,0.011,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_other,-0.033,0.001,Yes,0.013,5574
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_sensor_rain,0.200,0.040,Yes,0.000,4847
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_sensor_soil,0.121,0.015,Yes,0.000,4847
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_soaker,-0.077,0.006,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_xeri,0.063,0.004,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_adults_summer,0.014,0.000,No,0.290,5530
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_adults_winter,0.010,0.000,No,0.454,5534
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_bathroom_sinks,0.428,0.183,Yes,0.000,5527
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_bathtub_only,0.228,0.052,Yes,0.000,3652
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_bathtub_showers,0.193,0.037,Yes,0.000,5409
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_bathtubs,0.285,0.081,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_children_summer,0.032,0.001,Yes,0.018,5574
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_children_winter,0.033,0.001,Yes,0.014,5574
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_kitchen_sinks,0.040,0.002,Yes,0.003,5545
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_shower_only,0.219,0.048,Yes,0.000,4724
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_showers,0.330,0.109,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_showers_lfsh,0.195,0.038,Yes,0.000,5149
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_teenagers_summer,-0.001,0.000,No,0.969,5574
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_teenagers_winter,0.001,0.000,No,0.930,5574
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_toilets,0.357,0.128,Yes,0.000,5566
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_toilets_16,0.186,0.035,Yes,0.000,4938
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_utility_sinks,0.055,0.003,Yes,0.000,4581
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_whirlpools,0.171,0.029,Yes,0.000,3786
Survey_Irrigation_InGround_Front_Automatic,survey_other_conservation,-0.049,0.002,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_other_sources,-0.074,0.005,Yes,0.000,5347
Survey_Irrigation_InGround_Front_Automatic,survey_pool,0.212,0.045,Yes,0.000,5165
Survey_Irrigation_InGround_Front_Automatic,survey_pressure_regulator,0.219,0.048,Yes,0.000,4550
Survey_Irrigation_InGround_Front_Automatic,survey_rain_barrel,-0.060,0.004,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_renter,-0.105,0.011,Yes,0.000,5498
Survey_Irrigation_InGround_Front_Automatic,survey_replaced_showerheads_LF,-0.030,0.001,Yes,0.024,5574
Survey_Irrigation_InGround_Front_Automatic,survey_replaced_toilets_ulft,0.032,0.001,Yes,0.017,5574
Survey_Irrigation_InGround_Front_Automatic,survey_roof_direction,-0.064,0.004,Yes,0.000,5532
Survey_Irrigation_InGround_Front_Automatic,survey_separate_meters,0.021,0.000,No,0.145,4890
Survey_Irrigation_InGround_Front_Automatic,survey_SFR,0.030,0.001,Yes,0.027,5498
Survey_Irrigation_InGround_Front_Automatic,survey_stream,-0.039,0.001,No,0.503,305
Survey_Irrigation_InGround_Front_Automatic,survey_toilet_inserts,-0.002,0.000,No,0.863,5574
Survey_Irrigation_InGround_Front_Automatic,survey_treatment,0.050,0.002,Yes,0.000,5194
Survey_Irrigation_InGround_Front_Automatic,survey_water_feature_outdoor,0.052,0.003,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_water_feature_outdoor_fountain,0.049,0.002,Yes,0.000,5574
Survey_Irrigation_InGround_Front_Automatic,survey_water_feature_outdoor_pond,0.026,0.001,No,0.052,5574
Survey_Irrigation_InGround_Front_Automatic,survey_well,0.062,0.004,No,0.279,305
Survey_Irrigation_InGround_Front_Automatic,reuws1_attitude_A,-0.043,0.002,Yes,0.002,5399
Survey_Irrigation_InGround_Front_Automatic,survey_drought,0.043,0.002,Yes,0.005,4267
Survey_Irrigation_InGround_Front_Automatic,survey_highest_grade,0.244,0.060,Yes,0.000,5357
Survey_Irrigation_InGround_Front_Automatic,AnnualKgal,0.414,0.171,Yes,0.000,5106
Survey_Irrigation_InGround_Front_Automatic,Averageclotheswasherloadgal,0.057,0.003,No,0.053,1160
Survey_Irrigation_InGround_Front_Automatic,Averageshowergal,0.051,0.003,No,0.082,1178
Survey_Irrigation_InGround_Front_Automatic,Averageshowermodeflowgpm,0.013,0.000,No,0.666,1178
Survey_Irrigation_InGround_Front_Automatic,Averageshowerseconds,0.031,0.001,No,0.287,1178
Survey_Irrigation_InGround_Front_Automatic,Averagetoiletflushvolume,-0.038,0.001,No,0.188,1187
Survey_Irrigation_InGround_Front_Automatic,Bathtubgpd,-0.004,0.000,No,0.917,725
Survey_Irrigation_InGround_Front_Automatic,capita,0.032,0.001,Yes,0.017,5574
Survey_Irrigation_InGround_Front_Automatic,Clotheswashergpd,0.058,0.003,Yes,0.047,1160
Survey_Irrigation_InGround_Front_Automatic,Clotheswasherloadsperday,0.049,0.002,No,0.093,1160
Survey_Irrigation_InGround_Front_Automatic,Dishwashergpd,0.020,0.000,No,0.554,906
Survey_Irrigation_InGround_Front_Automatic,Faucetgpd,0.091,0.008,Yes,0.002,1187
Survey_Irrigation_InGround_Front_Automatic,IndoorGPD,0.089,0.008,Yes,0.002,1187
Survey_Irrigation_InGround_Front_Automatic,irrigated_area_sqft,0.063,0.004,Yes,0.033,1130
Survey_Irrigation_InGround_Front_Automatic,Leakgpd,0.060,0.004,Yes,0.037,1184
Survey_Irrigation_InGround_Front_Automatic,NonseasonalKgal,0.091,0.008,Yes,0.002,1188
Survey_Irrigation_InGround_Front_Automatic,Othergpd,0.012,0.000,No,0.698,1099
Survey_Irrigation_InGround_Front_Automatic,OutdoorGPD,0.266,0.071,Yes,0.000,1146
Survey_Irrigation_InGround_Front_Automatic,SeasonalKgal,0.373,0.139,Yes,0.000,1188
Survey_Irrigation_InGround_Front_Automatic,Showergpd,0.048,0.002,No,0.097,1178
Survey_Irrigation_InGround_Front_Automatic,Showerminutesperday,0.042,0.002,No,0.146,1178
Survey_Irrigation_InGround_Front_Automatic,Showersperday,0.045,0.002,No,0.120,1178
Survey_Irrigation_InGround_Front_Automatic,Survey_Car_Washed,-0.027,0.001,Yes,0.048,5485
Survey_Irrigation_InGround_Front_Automatic,survey_home_value,0.380,0.145,Yes,0.000,4735
Survey_Irrigation_InGround_Front_Automatic,survey_homies,0.011,0.000,No,0.397,5465
Survey_Irrigation_InGround_Front_Automatic,survey_household_income,0.375,0.141,Yes,0.000,4564
Survey_Irrigation_InGround_Front_Automatic,survey_indoor_sqft,0.356,0.127,Yes,0.000,4984
Survey_Irrigation_InGround_Front_Automatic,survey_irrigation_pct,0.291,0.085,Yes,0.000,4769
Survey_Irrigation_InGround_Front_Automatic,survey_landscape_pct,-0.016,0.000,No,0.299,4470
Survey_Irrigation_InGround_Front_Automatic,survey_landscape_turf_pct,-0.034,0.001,Yes,0.021,4495
Survey_Irrigation_InGround_Front_Automatic,survey_monthly_rent,0.437,0.191,Yes,0.000,546
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_adults,0.013,0.000,No,0.345,5545
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_children,0.033,0.001,Yes,0.015,5574
Survey_Irrigation_InGround_Front_Automatic,survey_number_of_teenagers,0.000,0.000,No,0.981,5574
Survey_Irrigation_InGround_Front_Automatic,survey_parcel_sqft,0.156,0.024,Yes,0.000,4405
Survey_Irrigation_InGround_Front_Automatic,survey_walk_washed,0.101,0.010,Yes,0.000,5476
Survey_Irrigation_InGround_Front_Automatic,survey_year_built,0.330,0.109,Yes,0.000,5330
Survey_Irrigation_InGround_Front_Automatic,survey_year_moved_in,0.148,0.022,Yes,0.000,5443
Survey_Irrigation_InGround_Front_Automatic,Toiletflushstdev,0.077,0.006,Yes,0.008,1186
Survey_Irrigation_InGround_Front_Automatic,Toiletgpd,0.022,0.001,No,0.439,1187
Survey_Irrigation_InGround_Front_Automatic,TotalGPD,0.271,0.074,Yes,0.000,1187
Survey_Irrigation_InGround_Front_Automatic,survey_age_of_home,-0.330,0.109,Yes,0.000,5330
Survey_Irrigation_InGround_Front_Automatic,RandomSequence,-0.007,0.000,No,0.597,5574
Survey_Irrigation_InGround_Front_Automatic,pct_flushes_gt_2_2,-0.060,0.004,Yes,0.038,1187
Survey_Irrigation_InGround_Front_Automatic,pct_flushes_lt_2_2,0.060,0.004,Yes,0.038,1187
survey_irrigation_inground_timer,survey_irrigation_inground_timer_adjusted_conservation,0.633,0.401,Yes,0.000,5574
survey_irrigation_inground_timer,survey_irrigation_less_often,-0.102,0.010,Yes,0.000,5574
survey_irrigation_inground_timer,survey_irrigation_other,-0.038,0.001,Yes,0.005,5574
survey_irrigation_inground_timer,survey_irrigation_sensor_rain,0.197,0.039,Yes,0.000,4847
survey_irrigation_inground_timer,survey_irrigation_sensor_soil,0.116,0.013,Yes,0.000,4847
survey_irrigation_inground_timer,survey_irrigation_soaker,-0.080,0.006,Yes,0.000,5574
survey_irrigation_inground_timer,survey_irrigation_xeri,0.066,0.004,Yes,0.000,5574
survey_irrigation_inground_timer,survey_number_of_adults_summer,0.009,0.000,No,0.509,5530
survey_irrigation_inground_timer,survey_number_of_adults_winter,0.008,0.000,No,0.543,5534
survey_irrigation_inground_timer,survey_number_of_bathroom_sinks,0.454,0.206,Yes,0.000,5527
survey_irrigation_inground_timer,survey_number_of_bathtub_only,0.241,0.058,Yes,0.000,3652
survey_irrigation_inground_timer,survey_number_of_bathtub_showers,0.207,0.043,Yes,0.000,5409
survey_irrigation_inground_timer,survey_number_of_bathtubs,0.302,0.091,Yes,0.000,5574
survey_irrigation_inground_timer,survey_number_of_children_summer,0.036,0.001,Yes,0.008,5574
survey_irrigation_inground_timer,survey_number_of_children_winter,0.039,0.002,Yes,0.004,5574
survey_irrigation_inground_timer,survey_number_of_kitchen_sinks,0.048,0.002,Yes,0.000,5545
survey_irrigation_inground_timer,survey_number_of_shower_only,0.226,0.051,Yes,0.000,4724
survey_irrigation_inground_timer,survey_number_of_showers,0.346,0.120,Yes,0.000,5574
survey_irrigation_inground_timer,survey_number_of_showers_lfsh,0.196,0.038,Yes,0.000,5149
survey_irrigation_inground_timer,survey_number_of_teenagers_summer,0.003,0.000,No,0.839,5574
survey_irrigation_inground_timer,survey_number_of_teenagers_winter,0.004,0.000,No,0.763,5574
survey_irrigation_inground_timer,survey_number_of_toilets,0.374,0.140,Yes,0.000,5566
survey_irrigation_inground_timer,survey_number_of_toilets_16,0.185,0.034,Yes,0.000,4938
survey_irrigation_inground_timer,survey_number_of_utility_sinks,0.059,0.004,Yes,0.000,4581
survey_irrigation_inground_timer,survey_number_of_whirlpools,0.182,0.033,Yes,0.000,3786
survey_irrigation_inground_timer,survey_other_conservation,-0.047,0.002,Yes,0.000,5574
survey_irrigation_inground_timer,survey_other_sources,-0.076,0.006,Yes,0.000,5347
survey_irrigation_inground_timer,survey_pool,0.236,0.056,Yes,0.000,5165
survey_irrigation_inground_timer,survey_pressure_regulator,0.218,0.048,Yes,0.000,4550
