var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_number_of_showers,Leakgpd,0.139,0.019,Yes,0.000,1184
survey_number_of_showers,Othergpd,0.101,0.010,Yes,0.001,1099
survey_number_of_showers,Showergpd,0.121,0.015,Yes,0.000,1178
survey_number_of_showers,Toiletgpd,0.096,0.009,Yes,0.001,1187
survey_number_of_showers,Averageclotheswasherloadgal,0.034,0.001,No,0.251,1160
survey_number_of_showers,Clotheswasherloadsperday,0.159,0.025,Yes,0.000,1160
survey_number_of_showers,Averageshowerseconds,0.013,0.000,No,0.648,1178
survey_number_of_showers,Averageshowergal,0.063,0.004,Yes,0.030,1178
survey_number_of_showers,Averageshowermodeflowgpm,0.054,0.003,No,0.065,1178
survey_number_of_showers,Showersperday,0.149,0.022,Yes,0.000,1178
survey_number_of_showers,Showerminutesperday,0.106,0.011,Yes,0.000,1178
survey_number_of_showers,Averagetoiletflushvolume,0.006,0.000,No,0.839,1187
survey_number_of_showers,Toiletflushstdev,0.146,0.021,Yes,0.000,1186
survey_number_of_showers,survey_age_of_home,-0.335,0.112,Yes,0.000,5330
survey_number_of_showers,pct_flushes_gt_2_2,-0.013,0.000,No,0.649,1187
survey_number_of_showers,pct_flushes_lt_2_2,0.013,0.000,No,0.649,1187
survey_number_of_showers,RandomSequence,-0.016,0.000,No,0.229,5574
survey_number_of_showers,NormalizedAnnual,0.348,0.121,Yes,0.000,5104
survey_number_of_showers,NormalizedNonseasonal,0.201,0.040,Yes,0.000,1188
survey_number_of_showers,NormalizedSeasonal,0.270,0.073,Yes,0.000,1063
survey_number_of_showers,StandardizedAnnualresidualbyfamily,0.284,0.081,Yes,0.000,5075
survey_number_of_showers,StandardizedNonseasonalresidualbyfamily,0.108,0.012,Yes,0.000,1188
survey_number_of_showers,StandardizedSeasonalresidualbyfamily,0.237,0.056,Yes,0.000,1063
survey_disposal,survey_clothes_washer_top,0.148,0.022,Yes,0.000,5447
survey_disposal,survey_clothes_washer_front,-0.020,0.000,No,0.170,4872
survey_disposal,survey_dishwasher,0.473,0.224,Yes,0.000,5400
survey_disposal,survey_pool,0.164,0.027,Yes,0.000,5150
survey_disposal,survey_hot_tub,0.130,0.017,Yes,0.000,5122
survey_disposal,survey_evap_cooler,0.039,0.001,Yes,0.006,5101
survey_disposal,survey_pressure_regulator,0.246,0.060,Yes,0.000,4530
survey_disposal,survey_treatment,-0.064,0.004,Yes,0.000,5166
survey_disposal,survey_greenhouse,0.006,0.000,No,0.649,5129
survey_disposal,survey_garden_flower,0.021,0.000,No,0.121,5327
survey_disposal,survey_garden_veggie,-0.004,0.000,No,0.752,5197
survey_disposal,survey_clothes_washer,0.158,0.025,Yes,0.000,5457
survey_disposal,survey_aquarium,-0.002,0.000,No,0.911,5467
survey_disposal,survey_hot_water_solar,0.019,0.000,No,0.162,5467
survey_disposal,survey_humidifier,0.001,0.000,No,0.963,5467
survey_disposal,survey_ice_maker,0.069,0.005,Yes,0.000,5467
survey_disposal,survey_hot_water_tankless,0.024,0.001,No,0.077,5467
survey_disposal,survey_water_feature_outdoor_fountain,0.035,0.001,Yes,0.009,5467
survey_disposal,survey_water_feature_outdoor_pond,0.016,0.000,No,0.245,5467
survey_disposal,survey_water_feature_outdoor,0.034,0.001,Yes,0.012,5467
survey_disposal,survey_number_of_showers_lfsh,0.166,0.027,Yes,0.000,5058
survey_disposal,survey_number_of_toilets_16,0.123,0.015,Yes,0.000,4844
survey_disposal,survey_other_sources,-0.079,0.006,Yes,0.000,5255
survey_disposal,survey_canal_ditch,0.072,0.005,No,0.212,300
survey_disposal,survey_cistern,-0.083,0.007,No,0.153,300
survey_disposal,survey_well,-0.058,0.003,No,0.318,300
survey_disposal,survey_stream,-0.013,0.000,No,0.826,300
survey_disposal,survey_has_alternative_source,0.033,0.001,No,0.572,300
survey_disposal,survey_rain_barrel,-0.085,0.007,Yes,0.000,5467
survey_disposal,survey_roof_direction,-0.073,0.005,Yes,0.000,5425
survey_disposal,survey_irrigation,0.136,0.019,Yes,0.000,5467
survey_disposal,survey_irrigation_inground,0.383,0.146,Yes,0.000,5467
survey_disposal,survey_irrigation_HOA,0.003,0.000,No,0.844,5467
survey_disposal,Survey_Irrigation_InGround_Front_Automatic,0.330,0.109,Yes,0.000,5467
survey_disposal,Survey_Irrigation_InGround_Back_Automatic,0.329,0.108,Yes,0.000,5467
survey_disposal,survey_irrigation_inground_timer,0.344,0.118,Yes,0.000,5467
survey_disposal,survey_irrigation_sensor_rain,0.055,0.003,Yes,0.000,4772
survey_disposal,survey_irrigation_sensor_soil,0.035,0.001,Yes,0.016,4772
survey_disposal,survey_conservation,0.014,0.000,No,0.297,5223
survey_disposal,survey_SFR,0.020,0.000,No,0.141,5397
survey_disposal,survey_has_apartment,-0.032,0.001,Yes,0.019,5393
survey_disposal,survey_separate_meters,0.032,0.001,Yes,0.028,4797
survey_disposal,survey_household_pays,-0.037,0.001,Yes,0.007,5421
survey_disposal,survey_adults_employed,0.022,0.000,No,0.102,5364
survey_disposal,survey_floors,-0.076,0.006,Yes,0.000,5403
survey_disposal,survey_renter,-0.084,0.007,Yes,0.000,5396
survey_disposal,reuws1_attitude_A,-0.046,0.002,Yes,0.001,5303
survey_disposal,survey_drought,0.070,0.005,Yes,0.000,4189
survey_disposal,survey_highest_grade,0.247,0.061,Yes,0.000,5268
survey_disposal,irrigated_area_sqft,0.006,0.000,No,0.840,1107
survey_disposal,Q3,0.091,0.008,Yes,0.000,5180
survey_disposal,Q4no,-0.142,0.020,Yes,0.000,5466
survey_disposal,Q4year,0.126,0.016,Yes,0.000,5467
survey_disposal,Q5no,-0.450,0.203,Yes,0.000,5467
survey_disposal,Q5year,0.348,0.121,Yes,0.000,5467
survey_disposal,Q6,-0.041,0.002,Yes,0.002,5467
survey_disposal,Q13,0.249,0.062,Yes,0.000,5321
survey_disposal,Q14,0.314,0.098,Yes,0.000,5315
survey_disposal,Q20,0.178,0.032,Yes,0.000,5467
survey_disposal,Q23no,-0.151,0.023,Yes,0.000,5467
survey_disposal,Q23length,0.135,0.018,Yes,0.000,5467
survey_disposal,Q23width,0.128,0.016,Yes,0.000,5467
survey_disposal,Q23depth,0.134,0.018,Yes,0.000,5467
survey_disposal,survey_year,0.000,0.000,No,1.000,5467
survey_disposal,survey_parcel_sqft,0.098,0.010,Yes,0.000,4332
survey_disposal,survey_landscape_pct,-0.063,0.004,Yes,0.000,4397
survey_disposal,survey_landscape_turf_pct,-0.065,0.004,Yes,0.000,4418
survey_disposal,survey_irrigation_pct,0.186,0.034,Yes,0.000,4703
survey_disposal,Survey_Car_Washed,-0.029,0.001,Yes,0.031,5381
survey_disposal,survey_walk_washed,0.070,0.005,Yes,0.000,5373
survey_disposal,survey_number_of_adults,0.017,0.000,No,0.202,5441
survey_disposal,survey_number_of_teenagers,-0.010,0.000,No,0.470,5467
survey_disposal,survey_number_of_children,-0.003,0.000,No,0.799,5467
survey_disposal,capita,0.009,0.000,No,0.508,5467
survey_disposal,survey_homies,-0.012,0.000,No,0.365,5364
survey_disposal,survey_year_built,0.201,0.040,Yes,0.000,5231
survey_disposal,survey_year_moved_in,0.121,0.015,Yes,0.000,5345
survey_disposal,survey_indoor_sqft,0.261,0.068,Yes,0.000,4908
survey_disposal,survey_monthly_rent,0.395,0.156,Yes,0.000,534
survey_disposal,survey_home_value,0.238,0.057,Yes,0.000,4659
survey_disposal,survey_household_income,0.225,0.051,Yes,0.000,4491
survey_disposal,TraceLengthDays,0.065,0.004,Yes,0.028,1163
survey_disposal,TotalGPD,0.121,0.015,Yes,0.000,1163
survey_disposal,IndoorGPD,0.021,0.000,No,0.478,1163
survey_disposal,OutdoorGPD,0.118,0.014,Yes,0.000,1122
survey_disposal,Bathtubgpd,-0.031,0.001,No,0.407,713
survey_disposal,Clotheswashergpd,0.058,0.003,Yes,0.049,1137
survey_disposal,Dishwashergpd,0.031,0.001,No,0.357,897
survey_disposal,Faucetgpd,-0.008,0.000,No,0.791,1163
survey_disposal,Leakgpd,-0.037,0.001,No,0.204,1160
survey_disposal,Othergpd,-0.090,0.008,Yes,0.003,1078
survey_disposal,Showergpd,0.095,0.009,Yes,0.001,1155
survey_disposal,Toiletgpd,0.018,0.000,No,0.546,1163
survey_disposal,Averageclotheswasherloadgal,0.041,0.002,No,0.164,1137
survey_disposal,Clotheswasherloadsperday,0.050,0.003,No,0.091,1137
survey_disposal,Averageshowerseconds,0.030,0.001,No,0.315,1155
survey_disposal,Averageshowergal,0.121,0.015,Yes,0.000,1155
survey_disposal,Averageshowermodeflowgpm,0.077,0.006,Yes,0.009,1155
survey_disposal,Showersperday,0.077,0.006,Yes,0.009,1155
survey_disposal,Showerminutesperday,0.062,0.004,Yes,0.035,1155
survey_disposal,Averagetoiletflushvolume,0.046,0.002,No,0.118,1163
survey_disposal,Toiletflushstdev,0.062,0.004,Yes,0.036,1162
survey_disposal,survey_age_of_home,-0.201,0.040,Yes,0.000,5231
survey_disposal,pct_flushes_gt_2_2,-0.020,0.000,No,0.501,1163
survey_disposal,pct_flushes_lt_2_2,0.020,0.000,No,0.501,1163
survey_disposal,RandomSequence,-0.010,0.000,No,0.479,5467
survey_disposal,NormalizedAnnual,0.133,0.018,Yes,0.000,5002
survey_disposal,NormalizedNonseasonal,0.070,0.005,Yes,0.017,1164
survey_disposal,NormalizedSeasonal,0.121,0.015,Yes,0.000,1044
survey_disposal,StandardizedAnnualresidualbyfamily,0.134,0.018,Yes,0.000,4976
survey_disposal,StandardizedNonseasonalresidualbyfamily,0.082,0.007,Yes,0.005,1164
survey_disposal,StandardizedSeasonalresidualbyfamily,0.119,0.014,Yes,0.000,1044
survey_clothes_washer_top,survey_clothes_washer_front,-0.424,0.180,Yes,0.000,4866
survey_clothes_washer_top,survey_dishwasher,0.202,0.041,Yes,0.000,5416
survey_clothes_washer_top,survey_pool,0.065,0.004,Yes,0.000,5151
survey_clothes_washer_top,survey_hot_tub,0.042,0.002,Yes,0.002,5126
survey_clothes_washer_top,survey_evap_cooler,-0.005,0.000,No,0.709,5103
survey_clothes_washer_top,survey_pressure_regulator,0.071,0.005,Yes,0.000,4539
survey_clothes_washer_top,survey_treatment,0.059,0.004,Yes,0.000,5180
survey_clothes_washer_top,survey_greenhouse,0.014,0.000,No,0.317,5132
survey_clothes_washer_top,survey_garden_flower,0.074,0.006,Yes,0.000,5367
survey_clothes_washer_top,survey_garden_veggie,0.030,0.001,Yes,0.032,5214
survey_clothes_washer_top,survey_clothes_washer,0.811,0.657,Yes,0.000,5530
survey_clothes_washer_top,survey_aquarium,-0.019,0.000,No,0.156,5536
survey_clothes_washer_top,survey_hot_water_solar,0.006,0.000,No,0.665,5536
survey_clothes_washer_top,survey_humidifier,0.011,0.000,No,0.396,5536
survey_clothes_washer_top,survey_ice_maker,0.022,0.000,No,0.099,5536
survey_clothes_washer_top,survey_hot_water_tankless,0.007,0.000,No,0.584,5536
survey_clothes_washer_top,survey_water_feature_outdoor_fountain,0.014,0.000,No,0.288,5536
survey_clothes_washer_top,survey_water_feature_outdoor_pond,0.004,0.000,No,0.788,5536
survey_clothes_washer_top,survey_water_feature_outdoor,0.012,0.000,No,0.377,5536
survey_clothes_washer_top,survey_number_of_showers_lfsh,0.087,0.008,Yes,0.000,5117
survey_clothes_washer_top,survey_number_of_toilets_16,0.040,0.002,Yes,0.005,4904
survey_clothes_washer_top,survey_other_sources,-0.009,0.000,No,0.506,5316
survey_clothes_washer_top,survey_canal_ditch,-0.079,0.006,No,0.169,302
survey_clothes_washer_top,survey_cistern,0.043,0.002,No,0.455,302
survey_clothes_washer_top,survey_well,0.040,0.002,No,0.486,302
survey_clothes_washer_top,survey_stream,0.017,0.000,No,0.764,302
survey_clothes_washer_top,survey_has_alternative_source,-0.032,0.001,No,0.581,302
survey_clothes_washer_top,survey_rain_barrel,0.006,0.000,No,0.668,5536
survey_clothes_washer_top,survey_roof_direction,0.003,0.000,No,0.830,5494
survey_clothes_washer_top,survey_irrigation,0.113,0.013,Yes,0.000,5536
survey_clothes_washer_top,survey_irrigation_inground,0.081,0.006,Yes,0.000,5536
survey_clothes_washer_top,survey_irrigation_HOA,0.007,0.000,No,0.584,5536
survey_clothes_washer_top,Survey_Irrigation_InGround_Front_Automatic,0.067,0.005,Yes,0.000,5536
survey_clothes_washer_top,Survey_Irrigation_InGround_Back_Automatic,0.064,0.004,Yes,0.000,5536
survey_clothes_washer_top,survey_irrigation_inground_timer,0.069,0.005,Yes,0.000,5536
survey_clothes_washer_top,survey_irrigation_sensor_rain,0.016,0.000,No,0.278,4822
survey_clothes_washer_top,survey_irrigation_sensor_soil,0.007,0.000,No,0.643,4822
survey_clothes_washer_top,survey_conservation,0.039,0.002,Yes,0.005,5284
survey_clothes_washer_top,survey_SFR,0.044,0.002,Yes,0.001,5461
survey_clothes_washer_top,survey_has_apartment,-0.022,0.000,No,0.101,5456
survey_clothes_washer_top,survey_separate_meters,-0.024,0.001,No,0.088,4859
survey_clothes_washer_top,survey_household_pays,-0.056,0.003,Yes,0.000,5491
survey_clothes_washer_top,survey_adults_employed,0.012,0.000,No,0.396,5430
survey_clothes_washer_top,survey_floors,0.028,0.001,Yes,0.038,5471
survey_clothes_washer_top,survey_renter,-0.105,0.011,Yes,0.000,5461
survey_clothes_washer_top,reuws1_attitude_A,0.014,0.000,No,0.304,5367
survey_clothes_washer_top,survey_drought,-0.009,0.000,No,0.553,4246
survey_clothes_washer_top,survey_highest_grade,0.073,0.005,Yes,0.000,5330
survey_clothes_washer_top,irrigated_area_sqft,-0.036,0.001,No,0.232,1121
survey_clothes_washer_top,Q3,0.017,0.000,No,0.232,5228
survey_clothes_washer_top,Q4no,-0.720,0.518,Yes,0.000,5535
survey_clothes_washer_top,Q4year,0.277,0.077,Yes,0.000,5536
survey_clothes_washer_top,Q5no,-0.183,0.033,Yes,0.000,5536
survey_clothes_washer_top,Q5year,0.151,0.023,Yes,0.000,5536
survey_clothes_washer_top,Q6,-0.041,0.002,Yes,0.002,5536
survey_clothes_washer_top,Q13,0.048,0.002,Yes,0.000,5388
survey_clothes_washer_top,Q14,0.084,0.007,Yes,0.000,5380
survey_clothes_washer_top,Q20,0.121,0.015,Yes,0.000,5536
survey_clothes_washer_top,Q23no,-0.045,0.002,Yes,0.001,5536
survey_clothes_washer_top,Q23length,0.050,0.002,Yes,0.000,5536
survey_clothes_washer_top,Q23width,0.049,0.002,Yes,0.000,5536
survey_clothes_washer_top,Q23depth,0.052,0.003,Yes,0.000,5536
survey_clothes_washer_top,survey_year,0.000,0.000,No,1.000,5536
survey_clothes_washer_top,survey_parcel_sqft,0.013,0.000,No,0.404,4379
survey_clothes_washer_top,survey_landscape_pct,0.014,0.000,No,0.344,4446
survey_clothes_washer_top,survey_landscape_turf_pct,-0.010,0.000,No,0.500,4471
survey_clothes_washer_top,survey_irrigation_pct,0.030,0.001,Yes,0.041,4749
survey_clothes_washer_top,Survey_Car_Washed,0.022,0.000,No,0.101,5447
survey_clothes_washer_top,survey_walk_washed,0.019,0.000,No,0.166,5439
survey_clothes_washer_top,survey_number_of_adults,0.031,0.001,Yes,0.022,5508
survey_clothes_washer_top,survey_number_of_teenagers,0.013,0.000,No,0.343,5536
survey_clothes_washer_top,survey_number_of_children,0.020,0.000,No,0.129,5536
survey_clothes_washer_top,capita,0.046,0.002,Yes,0.001,5536
survey_clothes_washer_top,survey_homies,0.021,0.000,No,0.122,5430
survey_clothes_washer_top,survey_year_built,0.077,0.006,Yes,0.000,5297
survey_clothes_washer_top,survey_year_moved_in,0.004,0.000,No,0.746,5407
survey_clothes_washer_top,survey_indoor_sqft,0.089,0.008,Yes,0.000,4953
survey_clothes_washer_top,survey_monthly_rent,0.140,0.020,Yes,0.001,540
survey_clothes_washer_top,survey_home_value,0.048,0.002,Yes,0.001,4712
survey_clothes_washer_top,survey_household_income,0.088,0.008,Yes,0.000,4534
survey_clothes_washer_top,TraceLengthDays,0.002,0.000,No,0.952,1178
survey_clothes_washer_top,TotalGPD,0.042,0.002,No,0.150,1178
survey_clothes_washer_top,IndoorGPD,0.034,0.001,No,0.242,1178
survey_clothes_washer_top,OutdoorGPD,0.041,0.002,No,0.169,1138
survey_clothes_washer_top,Bathtubgpd,0.014,0.000,No,0.699,720
survey_clothes_washer_top,Clotheswashergpd,0.025,0.001,No,0.402,1153
survey_clothes_washer_top,Dishwashergpd,-0.002,0.000,No,0.960,901
survey_clothes_washer_top,Faucetgpd,0.018,0.000,No,0.534,1178
survey_clothes_washer_top,Leakgpd,-0.039,0.001,No,0.185,1175
survey_clothes_washer_top,Othergpd,0.002,0.000,No,0.956,1090
survey_clothes_washer_top,Showergpd,0.033,0.001,No,0.263,1169
survey_clothes_washer_top,Toiletgpd,0.044,0.002,No,0.128,1178
survey_clothes_washer_top,Averageclotheswasherloadgal,0.048,0.002,No,0.105,1153
survey_clothes_washer_top,Clotheswasherloadsperday,0.015,0.000,No,0.616,1153
survey_clothes_washer_top,Averageshowerseconds,-0.018,0.000,No,0.547,1169
survey_clothes_washer_top,Averageshowergal,-0.026,0.001,No,0.382,1169
survey_clothes_washer_top,Averageshowermodeflowgpm,0.005,0.000,No,0.873,1169
survey_clothes_washer_top,Showersperday,0.060,0.004,Yes,0.040,1169
survey_clothes_washer_top,Showerminutesperday,0.037,0.001,No,0.209,1169
survey_clothes_washer_top,Averagetoiletflushvolume,-0.002,0.000,No,0.942,1178
survey_clothes_washer_top,Toiletflushstdev,-0.004,0.000,No,0.889,1177
survey_clothes_washer_top,survey_age_of_home,-0.077,0.006,Yes,0.000,5297
survey_clothes_washer_top,pct_flushes_gt_2_2,-0.025,0.001,No,0.384,1178
survey_clothes_washer_top,pct_flushes_lt_2_2,0.025,0.001,No,0.384,1178
survey_clothes_washer_top,RandomSequence,0.001,0.000,No,0.953,5536
survey_clothes_washer_top,NormalizedAnnual,0.088,0.008,Yes,0.000,5068
survey_clothes_washer_top,NormalizedNonseasonal,0.078,0.006,Yes,0.007,1179
survey_clothes_washer_top,NormalizedSeasonal,0.018,0.000,No,0.550,1056
survey_clothes_washer_top,StandardizedAnnualresidualbyfamily,0.074,0.005,Yes,0.000,5040
survey_clothes_washer_top,StandardizedNonseasonalresidualbyfamily,0.074,0.006,Yes,0.011,1179
survey_clothes_washer_top,StandardizedSeasonalresidualbyfamily,0.011,0.000,No,0.728,1056
survey_clothes_washer_front,survey_dishwasher,-0.026,0.001,No,0.070,4878
survey_clothes_washer_front,survey_pool,-0.004,0.000,No,0.767,4861
survey_clothes_washer_front,survey_hot_tub,0.009,0.000,No,0.539,4857
survey_clothes_washer_front,survey_evap_cooler,0.009,0.000,No,0.517,4839
survey_clothes_washer_front,survey_pressure_regulator,-0.008,0.000,No,0.605,4232
survey_clothes_washer_front,survey_treatment,0.013,0.000,No,0.380,4846
survey_clothes_washer_front,survey_greenhouse,0.008,0.000,No,0.559,4855
survey_clothes_washer_front,survey_garden_flower,-0.009,0.000,No,0.529,4855
survey_clothes_washer_front,survey_garden_veggie,-0.010,0.000,No,0.492,4828
survey_clothes_washer_front,survey_clothes_washer,0.027,0.001,No,0.057,4884
survey_clothes_washer_front,survey_aquarium,0.017,0.000,No,0.242,4885
survey_clothes_washer_front,survey_hot_water_solar,-0.005,0.000,No,0.741,4885
survey_clothes_washer_front,survey_humidifier,0.007,0.000,No,0.632,4885
survey_clothes_washer_front,survey_ice_maker,-0.016,0.000,No,0.262,4885
survey_clothes_washer_front,survey_hot_water_tankless,-0.007,0.000,No,0.640,4885
survey_clothes_washer_front,survey_water_feature_outdoor_fountain,0.007,0.000,No,0.646,4885
survey_clothes_washer_front,survey_water_feature_outdoor_pond,0.020,0.000,No,0.155,4885
survey_clothes_washer_front,survey_water_feature_outdoor,0.021,0.000,No,0.151,4885
survey_clothes_washer_front,survey_number_of_showers_lfsh,-0.024,0.001,No,0.101,4535
survey_clothes_washer_front,survey_number_of_toilets_16,0.024,0.001,No,0.112,4340
survey_clothes_washer_front,survey_other_sources,0.010,0.000,No,0.478,4722
survey_clothes_washer_front,survey_canal_ditch,-0.005,0.000,No,0.941,269
survey_clothes_washer_front,survey_cistern,0.066,0.004,No,0.281,269
survey_clothes_washer_front,survey_well,0.063,0.004,No,0.303,269
survey_clothes_washer_front,survey_stream,-0.011,0.000,No,0.853,269
survey_clothes_washer_front,survey_has_alternative_source,-0.093,0.009,No,0.128,269
survey_clothes_washer_front,survey_rain_barrel,-0.000,0.000,No,0.991,4885
survey_clothes_washer_front,survey_roof_direction,-0.018,0.000,No,0.213,4847
survey_clothes_washer_front,survey_irrigation,-0.037,0.001,Yes,0.010,4885
survey_clothes_washer_front,survey_irrigation_inground,0.015,0.000,No,0.284,4885
survey_clothes_washer_front,survey_irrigation_HOA,-0.007,0.000,No,0.640,4885
survey_clothes_washer_front,Survey_Irrigation_InGround_Front_Automatic,0.001,0.000,No,0.951,4885
survey_clothes_washer_front,Survey_Irrigation_InGround_Back_Automatic,-0.003,0.000,No,0.824,4885
survey_clothes_washer_front,survey_irrigation_inground_timer,-0.001,0.000,No,0.934,4885
survey_clothes_washer_front,survey_irrigation_sensor_rain,-0.007,0.000,No,0.665,4306
survey_clothes_washer_front,survey_irrigation_sensor_soil,0.000,0.000,No,0.975,4306
survey_clothes_washer_front,survey_conservation,-0.016,0.000,No,0.270,4671
survey_clothes_washer_front,survey_SFR,-0.014,0.000,No,0.348,4825
survey_clothes_washer_front,survey_has_apartment,0.031,0.001,Yes,0.031,4822
survey_clothes_washer_front,survey_separate_meters,0.022,0.000,No,0.155,4289
survey_clothes_washer_front,survey_household_pays,0.016,0.000,No,0.278,4847
survey_clothes_washer_front,survey_adults_employed,0.017,0.000,No,0.227,4800
survey_clothes_washer_front,survey_floors,0.023,0.001,No,0.112,4834
